,TO_Lead_ID,TO_Phone,TO_length_in_sec,Calls Count,Connection Made Calls,Dial Attempt Calls,lead_id,technical_quality_score,customer_talk_percentage,agent_talk_percentage,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,total_buying_signals,total_resistance_signals,time_to_reason_seconds,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,name_usage_count,rapport_elements_count,empathy_responses,empathy_response_rate,total_call_duration,time_in_final_stage,LQ_User_encoded,LQ_Customer_Name_encoded,LQ_Company_Name_encoded,LQ_Company_Address_encoded,LQ_Service_encoded
name_usage_count,0.18072709303119103,-0.27528472820362854,-0.1098088666518629,-0.03881893860185529,-0.013677114779421361,0.029603437500714785,0.18072709303119103,0.14768333855040253,0.17139468377317305,0.040507236408300035,0.4843827908625209,0.5068765579969587,0.1912870640669202,0.35177156336457427,0.35649036198578754,0.3335213515975655,0.32650877901748554,0.3593359430360214,0.062298564872334164,0.372999366565653,0.019166708698968672,0.2854182558954056,0.11197177731281296,,0.22428367055626286,0.2065837920031017,0.22764242996118195,0.47074665059221327,0.42268556586229233,0.4384769275941126,0.46297541484144933,-0.0024532916107212464,0.16592887822004623,-0.0024532916107212464,1.0,0.4868512807957396,0.07605203993235864,0.07612612863958473,0.4949024615073543,0.3393399004172152,-0.23237828040089234,0.29937466345735997,-0.011406852099688173,0.020620193656501834,-0.028236016311631806
rapport_elements_count,0.4409901432237477,-0.4409901432237477,0.010647649333370167,-0.025530348876546115,0.04901655499762752,-0.08523943537943302,0.4409901432237477,0.25684391661166944,0.11129019885287997,0.2619024859852643,0.12475025393088214,0.20843001490045926,-0.23168396642401387,0.4093156080773207,0.15555237171632436,0.13122128201199104,0.1776514098267421,0.16993254075033487,-0.10522681825584317,-0.025530348876546115,-0.1255958518181939,-0.10474175079992178,0.170311789918572,,-0.11501485458731715,0.5394053420944974,0.4270530232543075,0.33837150283452844,0.2267585666358827,0.20008021352002955,0.3131825922881336,-0.004281914679922433,0.03810633845910901,-0.028546097866149554,0.4868512807957396,1.0,0.21409573399612164,0.2143043027099721,0.31765487177887664,0.40815989111252304,-0.44749800999094147,0.4523184829095539,0.35931434954457836,0.18306013257243242,0.011099650130334423
empathy_responses,-0.014513557105932978,-0.22737906132628333,-0.17900053763984006,0.18470668514532285,0.08850592749251697,0.12892075771739794,-0.014513557105932978,-0.23298101991798248,0.3567913871753895,-0.2836549099080389,0.37434168495730963,0.38831953691431415,0.29925427104052854,0.3254582057134746,0.48032625271825935,0.5327881788966815,-0.2763433571169738,0.49608164551340433,0.49404413675930764,0.5594738723967025,0.38559259669321455,0.299470846260362,0.34590043482786004,,0.3597048301744683,0.4227387952888422,0.37210560674587123,0.4246994998073533,0.32912838110503884,0.4648714291357529,0.4132013240649481,0.6809338521400778,0.514224235780447,0.6381322957198443,0.07605203993235864,0.21409573399612164,1.0,0.9990267637596959,0.534582686735198,0.4571770488368888,-0.1289974962092234,0.0,0.14602725494139215,-0.026648290820500083,0.1742937825312124
empathy_response_rate,-0.021791543979232237,-0.21670479846014282,-0.17675363449821704,0.1956046886385473,0.10509460763173473,0.12904635030219097,-0.021791543979232237,-0.23007347043586496,0.3692865516991107,-0.2960650558468014,0.36797144448396474,0.3831095242457362,0.28091046208874826,0.3025056004328912,0.4732388419382664,0.5250536487957258,-0.2932844748513415,0.49340611056290945,0.4753825070783264,0.5519803542402841,0.37315601139971843,0.3241618663343397,0.34623740561875704,,0.37678347958602676,0.4146633590727134,0.3620193309486064,0.4120995649424253,0.32337061775310416,0.4541565164170422,0.3986543212809672,0.6601755807300915,0.49479474852865096,0.6173323277033599,0.07612612863958473,0.2143043027099721,0.9990267637596959,1.0,0.5290502621624715,0.44914793423862004,-0.1205149526480241,0.0012124659622009164,0.1461695124080953,-0.04728617252583574,0.16174227433127988
total_call_duration,0.13383458646616542,-0.3022556390977444,0.11278195488721804,0.12481032841213516,0.08307084835551402,0.10982887834625733,0.13383458646616542,-0.0739753352842334,0.2964935984990667,-0.039186234276498116,0.7490981661063201,0.7442656163626188,0.4363692558258567,0.317940322158844,0.6236506735376729,0.6521785917137398,0.13374458495250888,0.5453824419325615,0.4180923735816415,0.6939454259714715,0.3441465991084016,0.22946566063164736,0.21503385807619785,,0.4551467030565619,0.3802715155861373,0.6680167887325585,0.7728177374090053,0.721788027500411,0.8030175661292801,0.7180047808893827,0.6192451031864737,0.685632291362303,0.6144072508178294,0.4949024615073543,0.31765487177887664,0.534582686735198,0.5290502621624715,1.0,0.7338345864661654,0.01603862065443396,-0.08734949664948896,0.07310593048795426,0.10090372888820277,0.018811141517817834
time_in_final_stage,0.16691729323308271,-0.058646616541353384,0.3398496240601504,0.05824481992566307,0.004315368745740988,0.10290273286496182,0.16691729323308271,0.08643433912157797,0.4398365596054857,-0.12961600568380147,0.6099256134185469,0.6362892575120834,0.28548322630650347,0.43355498476205995,0.44022400485012203,0.3327924615516302,0.2410922123486015,0.2770071971254593,0.10105550261925932,0.36444615896343463,-0.015914293600388516,-0.02020452357762933,0.31461329570879953,,0.2790247179607619,0.5429223024507029,0.597779594945821,0.5172644616920832,0.40996955955305775,0.4492890988995876,0.47738033384563483,0.48620416304875475,0.3971716099100311,0.4789473844957883,0.3393399004172152,0.40815989111252304,0.4571770488368888,0.44914793423862004,0.7338345864661654,1.0,0.07866561559079513,0.02409641286882454,0.269929589493985,0.31777144470762364,0.04740407662490094
LQ_User_encoded,-0.29327763482393526,0.1894084724904582,0.17871605872083554,-0.06592546950078887,-0.15177738140366506,0.09698850043738873,-0.29327763482393526,0.45164666424879113,0.09847483463399463,-0.001530944843883857,0.1552737074033385,0.11829787724262994,0.18810029454863716,-0.1908383457287868,-0.037264202921824786,-0.13697979164509225,-0.017019323895565066,-0.13630501024256203,0.0623951518526135,0.14706450888637515,0.08082705071264051,0.3107819599898284,-0.05863810565845819,,0.21608836885014068,-0.021799505355310438,0.0864676296098452,-0.08835297422929671,-0.062120674474409054,-0.06693030486621829,-0.0671962189244689,-0.11794056796271854,-0.22249261811465698,-0.10934073488210365,-0.23237828040089234,-0.44749800999094147,-0.1289974962092234,-0.1205149526480241,0.01603862065443396,0.07866561559079513,1.0,-0.46199653454763173,-0.125669908675546,0.20652162968188836,-0.27591906248024406
LQ_Customer_Name_encoded,0.3689763220538758,0.007530129021507669,-0.3207834963162267,0.534993312625388,0.023770299829638516,0.5232166435699435,0.3689763220538758,0.2932278663740117,0.08915769589428964,0.06188681007812571,-0.1370973521044626,-0.08264916659885259,-0.21550837023026173,0.11578891238197915,0.029050726269758846,-0.10820209127925198,-0.06514107221977912,-0.06444426255759614,-0.06151847239041656,-0.3083294792389308,-0.018926706294582468,-0.0317978178957473,0.23270221278251432,,-0.07233866473599597,0.08446455505279035,-0.1185127514371622,-0.19657921992728403,-0.009829902099123877,-0.10496639780059981,-0.1139070889489178,-0.1671574606013187,-0.25655639626649784,-0.1962283233145915,0.29937466345735997,0.4523184829095539,0.0,0.0012124659622009164,-0.08734949664948896,0.02409641286882454,-0.46199653454763173,1.0,0.3041284686034916,0.20060331825037708,-0.0007535797166097621
LQ_Company_Name_encoded,0.4555061822710996,-0.272339675114467,0.39284395613856743,0.2133700045150149,0.31872484160300174,-0.055502907069207165,0.4555061822710996,-0.008320054952480426,0.014106643048862269,0.3099943470596713,-0.025189935472825727,-0.03790716730344213,-0.08060869543356143,0.3088273697413863,0.22150990465547032,0.02275032740402615,0.03900915958365765,0.08049157740125423,-0.2011297220601128,-0.19203300406351342,-0.23858689569879316,-0.02852693842951942,-0.15111567384285965,,0.02484415840240702,0.17459226901311553,0.13459413210554624,-0.06744039086285039,0.19562591331788007,0.1206306892226809,-0.028934118911756054,0.16799595701222106,0.006325245384747934,0.18996465908305,-0.011406852099688173,0.35931434954457836,0.14602725494139215,0.1461695124080953,0.07310593048795426,0.269929589493985,-0.125669908675546,0.3041284686034916,1.0,0.15850081564785143,0.2681228567882304
LQ_Company_Address_encoded,-0.0015060258043015338,-0.1521086062344549,-0.025602438673126077,-0.04166614584309875,-0.04970153600742599,-0.013873168579506077,-0.0015060258043015338,0.38369178259578124,0.0015111473880388075,0.25056610909680166,0.28333452768255607,0.28579618356612574,0.27389310798188643,0.4631556495279166,0.27085530080922215,-0.16901640535591186,0.2970474169767739,-0.14932207177979592,0.39490890340944823,-0.02833297917330715,0.36060356203362387,-0.07660383402157304,0.010117487512283231,,-0.2279163409490284,0.26998491704374056,0.1513904824810201,-0.012334382426809978,0.10359204519845931,0.02855703469575142,0.03874390780575435,0.0048451437855454695,-0.1088747732055306,-0.0048451437855454695,0.020620193656501834,0.18306013257243242,-0.026648290820500083,-0.04728617252583574,0.10090372888820277,0.31777144470762364,0.20652162968188836,0.20060331825037708,0.15850081564785143,1.0,-0.09193672542639098
LQ_Service_encoded,0.09330326192837646,-0.20015054574958174,0.05718587021416621,0.01165773249520758,0.2526390972994435,-0.19704863414745485,0.09330326192837646,-0.2965137115231929,0.05398282343365723,-0.1972098774140005,0.13813569455869865,0.09416451116223053,0.2904168554183474,0.24586608930230408,0.23351142407016323,0.08326074100113186,-0.12681668781291316,-0.027485976754147205,0.07336996254990123,-0.006661561425832903,0.037824897773374944,-0.23541545234630956,0.40583890864609196,,0.310920960413572,0.11416732706637896,0.14669230610436168,0.14982688733059432,0.0759354597059728,0.05861350629631957,0.07084794159613375,0.4756767814914338,0.2213555626773045,0.48051827545063414,-0.028236016311631806,0.011099650130334423,0.1742937825312124,0.16174227433127988,0.018811141517817834,0.04740407662490094,-0.27591906248024406,-0.0007535797166097621,0.2681228567882304,-0.09193672542639098,1.0
